marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	5048030	RT7HBEDU4G62D	B013JY47TS	820979267	Avidlove Sexy Lingerie Women's Shimmer Petticoat Black Skirt	Apparel	5	1	1	N	Y	Sexy lil skirt	I ordered this in red plaid and it's way better quality than I expected! It's a good quality flannel type material. I ordered 2 sizes bigger per other reviews and it fits perfect. I was concerned about the shipping time as it ships from China but I received it in a discreet package in 9 days! Great purchase for my honeymoon!	2015-08-21
US	8991257	R1BVUZ1E5WU91O	B013JXQERC	174380522	TeeStars - Justice For Cecil - Cecil The Lion V-Neck Women T-Shirt	Apparel	1	0	0	N	Y	nice color, but has 2 stains that did not ...	fits well, nice color, but has 2 stains that did not wash out....very disappointed. would gladly accept another shirt	2015-08-23
US	37624005	R1U3VN1YEKX0GJ	B013JX9VIG	62421301	I'm A Nurse To Save Time Just Assume I'm Never Wrong Nurses Gift Women Hoodie	Apparel	5	0	0	N	Y	great product and price!	Excellent product and price....made out of 50 cotton 50 poly so shrinkage is not an issue.  Shipping was fast.  I ordered another hoodie from same seller with different design and I'm just as pleased.  Would definitely buy again!	2015-08-24
US	776312	R20471XARD30IP	B013JX9LY0	833998009	TeeStars - Golf Evolution - Golfer Humor - Funny Golf Player Sweatshirt	Apparel	5	0	0	N	Y	Five Stars	Love the shirt, was delivered earlier than expected! Very happy with my purchase :)	2015-08-14
US	39034971	RORABFVBNW9BP	B013JV3SSM	130617656	SheIn Women's White Apricot Navy Color Block Shift Dress	Apparel	5	0	0	N	Y	I love this dress	I love this dress! I bought the white apricot navy. The colors are great together. I've received many compliments. I'm typically a size 4 and bought a medium. Perfect fit. I'm 5'1&#34; so the length isn't an issue for me. It's so light and soft and has an a-line fit.	2015-08-13
US	7158905	R2FH039RF2TZEP	B013JUDMVQ	312666916	Halloween Pregnant Xray Skeleton Baby Boy Pregnancy Maternity Tank Top Tunic	Apparel	5	2	3	N	Y	absolutely LOVE to cute	Super cute! If you're an alternative chick this is the tank for you. I'll even wear it once my babe is here. Its very soft and stretches with your body. I'm normally a small, but got a medium because I like roomier fits. It does run a little big but still fitted well and its kinda long, but that just means you can wear leggings with it(: This is a MUST purchase!!	2015-08-30
US	16129991	R2UUDUJQK9UVK4	B013JUC0WI	312666916	Halloween Pregnant Xray Skeleton Baby Boy Pregnancy Maternity Tank Top Tunic	Apparel	5	1	1	N	Y	Very satisfied with this purchase	Very satisfied with this purchase. After reading others reviews first, I decided to go one size up from my original size. And it fits perfectly! Very cute shirt!	2015-08-30
US	11650071	R2KDBHTO5NDE6Q	B013JUBJ84	312666916	Halloween Pregnant Xray Skeleton Baby Boy Pregnancy Maternity Tank Top Tunic	Apparel	5	0	0	N	Y	A fun gift	I bought this for my daughter-in-law, and she loved it. Pregnant and a Halloween enthusiast, she was thrilled with this fun shirt.	2015-08-31
US	44219253	RCRC4W73SRJY5	B013JTWEYS	387497569	SAYFUT Waist Cincher Trainer Body Tummy Girdle Control Corset Sport Shaper Belly	Apparel	2	6	7	N	Y	I am by all means satisfied only because I bought 2 so I was able ...	I bought this item about a week ago and it came quicker than I expected. I am by all means satisfied only because I bought 2 so I was able to use one of them when they arrived. I am a 5'5 athletic built female and I wear a size medium shirt, prior to the purchase I read reviews so I strongly encourage you to do the same before buying this! Most of the reviews stated the item ran in a smaller fit but that's the purpose of using a waist trainer right? Well I received both of the Waist Trainers I purchased one for me & one for my mom (M&XL) I hate to pass up a great bargain and like I said it came QUICKER THAN I EXPECTED so I was pretty excited.. only to find that the Medium was more like an XtraSmall and the XtraLarge fit more like a Medium. The quality is very nice, and it has the right fit just as long as you have the right size. It's not so visible under clothes & there are little breathing holes throughout the entire stitching so the overall quality rating I would give it a 3.7.. I wasn't so found with the fact it's not true to size and it doesn't look like the item in the picture. And if you're wondering I kept the XL because it fits perfect & I gave the Medium to my roommate who weighs like 110lbs and she loves it. &#34; Moral of the story &#34; : BUY IT!! BUT MAKE SURE YOU GET IT ATLEAST ONE SIZE BIGGER THAN YOUR SHIRT SIZE (maybe 2 sizes if you want it to be comfortable) OR ELSE YOU ARE GOING TO BE UPSET WHEN IT COMES IN THE MAIL :) by the way that's the Medium compared to my MacBook in the photo attachment.. it was really small.	2015-08-27
US	392111	R2ZXXPVFJ29DBE	B013JTWANS	387497569	SAYFUT Waist Cincher Trainer Body Tummy Girdle Control Corset Sport Shaper Belly	Apparel	4	1	1	N	Y	BUT its still great for what your paying for	im 5'3 and im around 180 but i got a large and a medium and they both fit perfectly just one problem there kinda short. BUT its still great for what your paying for	2015-08-30
US	39589890	R1PFJINBHX4X6Z	B013JTWANS	387497569	SAYFUT Waist Cincher Trainer Body Tummy Girdle Control Corset Sport Shaper Belly	Apparel	3	1	1	N	Y	It's an ok product	Came a lot sooner then expected. About a week after I ordered it. It is short,  would definitely recommend for petite women. I am short waisted so it fits me perfectly.  Keeps everything tucked in.  More of a shape wear instead of a waste trainer.  Doesn't really train your waist unless you're wearing it .  Overall OK for what i paid. .	2015-08-27
US	44775840	R4FJ4KHF1F0CP	B013JTVT76	387497569	SAYFUT Waist Cincher Trainer Body Tummy Girdle Control Corset Sport Shaper Belly	Apparel	1	2	2	N	Y	No! Just no!	Way too thin to be a &#34;waist cincher.&#34;  It's lightweight and feels pretty much like a thick T-shirt around your waist.	2015-08-20
US	11332091	R1B97JK7TOP6TJ	B013JSW6YW	621469363	The Pretty Reckless Don't Bless Me T-Shirt	Apparel	5	0	0	N	Y	Pretty reckless	Hard to make out shirt graphics...did not re-print well .. Fits big like all t shirts from hot topic..	2015-08-31
US	41656152	R2SM447J48WTAD	B013JRZY6A	845332923	Miusol Women's Retro Deep-V Neck Halter Bridesmaid Wedding Maxi Dress	Apparel	4	3	3	N	Y	Beautiful dress!	Love this dress! Tried it on it fit so nice! A little bit big in the shoulders, but I have also lost allot of weight. As well as very long! The only problem that may arise is when or if I go get it shorten. The slip underneath lays perfectly, whereas the overlay is 4 inches to long :( Other than that it is nicely made, very beautiful, and was shipped/ delivered in a timely manner!	2015-08-18
US	2519903	R3U3A80KRRIFJE	B013JQMJ5A	731868237	Meaneor Women's Quilted PU Leather Look Long Sleeve Zip Waterfall Blazer Jacket Top	Apparel	5	0	0	N	N	I love this blazer	I love this blazer, is really pretty, i can use it in work and when i hang around with my husband, i can use it with leggings and jeans, and with high heels is awesome, the quality is awesome and the details of the quilted cloth make it look more casual, i love the quality, thank you a lot	2015-08-11
US	43132341	R2LBJRTU6HDL68	B013JPDEAK	564213434	H2H Mens Casual Slim Fit Linen Henley Lightweight Roll-up Sleeve Shirt	Apparel	5	0	0	N	N	I love the fit	I originally purchased this shirt for my Sister's wedding back in June.  I was skeptical of how it would fit so I ordered the blue Henley in an XL and I ordered a green Henley in a XXL.  Well, the XL fit perfectly and the XXL was not that much larger than the XL.  I love the fit, look, and feel of both shirts so much that today I bought a pink one.  I am very happy with my purchases.	2015-08-27
US	34795666	R2K1E7QU98GGTM	B013JO1714	892716046	Mario Chiodo - Evil Clown Adult Mask	Apparel	3	3	3	N	Y	Evil Clown Adult Mask	The mask fits OK! It's big so one side fits all. FYI, the mouth is not cut opened but it will work for me at the front door on Halloween!	2015-08-30
US	29956323	RNR3ZBI2VS98T	B013JN1U2G	437808250	SheIn Black Women's Sleeveless Halter Maxi Evening Long Party Dress	Apparel	5	0	0	N	Y	Five Stars	a little sheer but not a problem	2015-08-25
US	39864878	R2VT4VUU4QBLCH	B013JMFT4C	403236663	Wdvalle Swimwear for Men's Swimming Trunks with Fashion Gradient Color Jammer Swimsuit	Apparel	5	1	1	N	N	Show it Off!	[[VIDEOID:47daff9fd832b1bee1d5da49d9a2a970]] These short shorts will allow you to show off your assets and dry quickly after getting soaking wet, as there's not much fabric to dry. They're stretchy in all the right places and sturdy, in case you run into any obstacles along the way.<br /><br />I received these as a free sample, and they've changed my life in many ways. Having told the seller that I'd post whatever kind of review I wanted, I'm still five stars all the way on these shorty-shorts for guys.	2015-08-23
US	12200139	R39M9DTAW6NNTW	B013JMFT4C	403236663	Wdvalle Swimwear for Men's Swimming Trunks with Fashion Gradient Color Jammer Swimsuit	Apparel	5	1	1	N	N	Great Fit And Quality...	Very pleased with the [[ASIN:B013JMFT4C Swimming Trunks by Wdvalle Swimwear]] for many reasons.  Excellent fit.  I choose medium and usually wear around a 30&#34; waste.  When I took them out of the package, I thought &#34;there is no way I can fit in these&#34;, but I was wrong.  Great fit, and excellent stretch.  I like the material and it dries fast, great for vacations where I have to pack, they were dry the next day and ready to go.  Love the tie string and great color choices.<br /><br />[Review Sample Provided For Review And Evaluation]	2015-08-26
US	11148955	R2O8G82HX3JE0A	B013JM7S3C	167462333	Chicnova Audrey Hepburn Style 1950's Vintage Retro Slimming Swing Dresses	Apparel	4	0	0	N	Y	Too small in the chest	Unfortunately the dress didn't fit (way too small of you have any decent size chest) and since it is shipped from China I couldn't return it, however the company did reimburse me some of the money I paid since I couldn't return it.	2015-08-24
US	48394970	R2HIC7BC98B2SW	B013JM14VE	601070643	Bepei Women's Long Sleeves One Button Open Front Wraps Soft Cardigan Sweater	Apparel	5	3	4	N	N	~~ Order MEDIUM if you are a SIZE 10 ~~	Ordering this in the coffee color I was excited to try this out once it arrived. It so happened that the weather turned rather cold today so it was PERFECT for wearing this new cardigan out. LOVE IT! The fabric (95% nylon, 5% spandex) is super soft making this really comfortable to wear along with being warm.<br /><br />I ordered a MEDIUM as I am a size 10. The fit is good. My only comment would be that the sleeves are just long enough. (I do have quite long arms.) With just one button, it is easy to do up and still have a loose fit. The cardigan drapes well and looks classy.<br /><br />Would I recommend this to others? Yes! Product received in exchange for an honest opinion. Thanks, Liz	2015-08-20
US	43270205	R130NMI8J9WKP5	B013JM14C8	601070643	Bepei Women's Long Sleeves One Button Open Front Wraps Soft Cardigan Sweater	Apparel	5	0	1	N	N	The fabric is soft and comfortable to be worn all day long	This wrap style cardigan comes in so many colors to choose from. I got it in coffee color and it looks true to the pictures and fits well too. I am relieved when I do not have to measure and match my size and just order what I usually wear. The sleeves of this cardigan reach my wrists as shown in the picture. There is a button in the front if you want to wrap it around. The fabric is soft and comfortable to be worn all day long. The stitching is seamless and solid. I can easily wash it in the washing machine. I bought a neutral color so that I can pair it with any color of clothes, dress and pants.<br />Sample provided without any obligations.	2015-08-22
US	4014799	R1Q901EMGMK3CN	B013JM12EI	601070643	Bepei Women's Long Sleeves One Button Open Front Wraps Soft Cardigan Sweater	Apparel	4	3	3	N	N	Awesome piece to add to any wardrobe	I was so excited when I pulled this cardigan out. with all the awesome color choices I had a hard time deciding which one I wanted but I decided on the green, it caught my eye immediately. It's a beautiful dark green color and the material is soft but not overly soft.  I LOVE the asymmetric hem because it gives it character and makes it a new favorite in my closet. It's wears beautifully because of that hem too. It's not snug on part of the body.<br />I got an XL to wear over clothes and I think it will do perfectly. The body would be fine no matter what I'm wearing but the sleeves my be a problem with a thicker sweater or sweatshirt. So if you wear really thick clothes you may want to get a bigger.  This would be an amazing accessory to turn any summer dress into an appropriate fall/winter outfit.<br />It's on the light side so it can be worn as a permanent wardrobe piece for the day or a light jacket that easily slips on and off when entering buildings. There is only one button at the top close to the neck. The button itself is super cute.<br />I received this product complimentary in exchange for my honest opinion but the opinion expressed is all my own.	2015-08-19
